State,SKU,Range,Category,Description 1,Description 2,Description 3,Description 4,Country of Origin,Yarn Type,,Construction,Care Instructions,On Hand,Size,Weight per Sq Meter,Ticketed Price,Discount,Sell Price,Swatch jpg,Side Shot Jpg,Lifestyle Jpg,
Q,AMO.1206.80.253,AMORE                                                       ,Modern                                                           ,Amore is a range of bright reds and yellows. Superb quality with a beautiful finish; this range is a range you will simply fall in love with.                                                                                                             ,Heat set polypropylene frise; machine made.                                                                                                                                                                                                               ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean                                                                                                               ,                                                                                                                                                                                                                                                          ,Turkey     ,Heat set polypropylene frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                      ,2,240cm x 350cm        240,2.55,999,20,799,AMO_1206_80_V,AMO_1206_80_S,AMO_1206_80_L, 
Q,TDS.9840.05.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,160cm x 230cm        160,4.8,770,20,616,TDS_9840_05_V,TDS_9840_05_S,TDS_9840_05_L, 
Q,TDS.9840.05.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,4,200cm x 290cm        200,4.8,1200,20,960,TDS_9840_05_V,TDS_9840_05_S,TDS_9840_05_L, 
Q,TDS.9840.05.241,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,240cm x 330cm        240,4.8,1660,20,1328,TDS_9840_05_V,TDS_9840_05_S,TDS_9840_05_L, 
Q,TDS.9840.15.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,120cm x 180cm        120,4.8,450,20,360,TDS_9840_15_V,TDS_9840_15_S,TDS_9840_15_L, 
Q,TDS.9840.15.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,160cm x 230cm        160,4.8,770,20,616,TDS_9840_15_V,TDS_9840_15_S,TDS_9840_15_L, 
Q,TDS.9840.15.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,200cm x 290cm        200,4.8,1200,20,960,TDS_9840_15_V,TDS_9840_15_S,TDS_9840_15_L, 
Q,TDS.9840.45.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,120cm x 180cm        120,4.8,450,20,360,TDS_9840_45_V,TDS_9840_45_S,TDS_9840_45_L, 
Q,TDS.9840.45.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,160cm x 230cm        160,4.8,770,20,616,TDS_9840_45_V,TDS_9840_45_S,TDS_9840_45_L, 
Q,TDS.9840.45.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,5,200cm x 290cm        200,4.8,1200,20,960,TDS_9840_45_V,TDS_9840_45_S,TDS_9840_45_L, 
Q,TDS.9974.05.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,120cm x 180cm        120,4.8,450,20,360,TDS_9974_05_V,TDS_9974_05_S,TDS_9974_05_L, 
Q,TDS.9974.05.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,160cm x 230cm        160,4.8,770,20,616,TDS_9974_05_V,TDS_9974_05_S,TDS_9974_05_L, 
Q,TDS.9974.05.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,4,200cm x 290cm        200,4.8,1200,20,960,TDS_9974_05_V,TDS_9974_05_S,TDS_9974_05_L, 
Q,TDS.9974.45.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,120cm x 180cm        120,4.8,450,20,360,TDS_9974_45_V,TDS_9974_45_S,TDS_9974_45_L, 
Q,TDS.9974.45.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,3,160cm x 230cm        160,4.8,770,20,616,TDS_9974_45_V,TDS_9974_45_S,TDS_9974_45_L, 
Q,TDS.9974.45.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,4,200cm x 290cm        200,4.8,1200,20,960,TDS_9974_45_V,TDS_9974_45_S,TDS_9974_45_L, 
Q,TDS.9974.45.241,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,240cm x 330cm        240,4.8,1660,20,1328,TDS_9974_45_V,TDS_9974_45_S,TDS_9974_45_L, 
Q,TDS.9975.05.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,120cm x 180cm        120,4.8,450,20,360,TDS_9975_05_V,TDS_9975_05_S,TDS_9975_05_L, 
Q,TDS.9975.05.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,160cm x 230cm        160,4.8,770,20,616,TDS_9975_05_V,TDS_9975_05_S,TDS_9975_05_L, 
Q,TDS.9975.05.201,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,200cm x 290cm        200,4.8,1200,20,960,TDS_9975_05_V,TDS_9975_05_S,TDS_9975_05_L, 
Q,TDS.9975.05.241,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,240cm x 330cm        240,4.8,1660,20,1328,TDS_9975_05_V,TDS_9975_05_S,TDS_9975_05_L, 
Q,TDS.9975.45.121,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,120cm x 180cm        120,4.8,450,20,360,TDS_9975_45_V,TDS_9975_45_S,TDS_9975_45_L, 
Q,TDS.9975.45.160,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,2,160cm x 230cm        160,4.8,770,20,616,TDS_9975_45_V,TDS_9975_45_S,TDS_9975_45_L, 
Q,TDS.9975.45.241,THE DESIGNER COLLECTION                                     ,Modern                                                           ,The Designer Collection is one of our premium ranges. This is hand tufted and hand carved by premium craftsmen. This range features modern designs in the latest colours. The designs are highlighted with viscose to give that luxurious look and feel.  ,Wool and viscose; tufted and hand carved                                                                                                                                                                                                                  ,Every one is unique; naturally resilient; dense pile; hard wearing; long life; easy to clean                                                                                                                                                              ,This quality can be replicated into your very own designs; sizes and colours in our 'Me project' for custom made rugs. Design yourself your very own rug with 'ME'.                                                                                       ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED         ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose). Do not use power head vacuum.  ,1,240cm x 330cm        240,4.8,1660,20,1328,TDS_9975_45_V,TDS_9975_45_S,TDS_9975_45_L, 
Q,TSK.0114.05.121,TASHKENT                                                    ,Traditional                                                      ,Great value for money; this popular Tashkent range is imported directly from Egypt. This traditional rug has a thick dense pile and available in a great range of colours and sizes.                                                                      ,100% heat set polypropylene; machine made                                                                                                                                                                                                                 ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; strong colours; colourfast; antistatic; easy to clean.                                                                                                                       ,                                                                                                                                                                                                                                                          ,CHINA      ,100% Heat Set Polypropylene                                      ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND MADE           ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                                                                       ,2,120cm x 180cm        120,3.2,320,20,256,TSK_0114_05_V,TSK_0114_05_S,TSK_0114_05_L, 
Q,TSK.0114.05.158,TASHKENT                                                    ,Traditional                                                      ,Great value for money; this popular Tashkent range is imported directly from Egypt. This traditional rug has a thick dense pile and available in a great range of colours and sizes.                                                                      ,100% heat set polypropylene; machine made                                                                                                                                                                                                                 ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; strong colours; colourfast; antistatic; easy to clean.                                                                                                                       ,                                                                                                                                                                                                                                                          ,CHINA      ,100% Heat Set Polypropylene                                      ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND MADE           ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                                                                       ,5,160cm x 235cm        160,3.2,555,20,444,TSK_0114_05_V,TSK_0114_05_S,TSK_0114_05_L, 
Q,TSK.0114.05.215,TASHKENT                                                    ,Traditional                                                      ,Great value for money; this popular Tashkent range is imported directly from Egypt. This traditional rug has a thick dense pile and available in a great range of colours and sizes.                                                                      ,100% heat set polypropylene; machine made                                                                                                                                                                                                                 ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; strong colours; colourfast; antistatic; easy to clean.                                                                                                                       ,                                                                                                                                                                                                                                                          ,CHINA      ,100% Heat Set Polypropylene                                      ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND MADE           ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                                                                       ,2,200cm x 285cm        200,3.2,845,20,676,TSK_0114_05_V,TSK_0114_05_S,TSK_0114_05_L, 
Q,TSK.0114.05.243,TASHKENT                                                    ,Traditional                                                      ,Great value for money; this popular Tashkent range is imported directly from Egypt. This traditional rug has a thick dense pile and available in a great range of colours and sizes.                                                                      ,100% heat set polypropylene; machine made                                                                                                                                                                                                                 ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; strong colours; colourfast; antistatic; easy to clean.                                                                                                                       ,                                                                                                                                                                                                                                                          ,CHINA      ,100% Heat Set Polypropylene                                      ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND MADE           ,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                                                                       ,1,240cm x 340cm        240,3.2,1200,20,960,TSK_0114_05_V,TSK_0114_05_S,TSK_0114_05_L, 
